상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA0106202510A1930593,아뜰리에미술학원,,P1,교육,P106,기타 교육,P10611,미술학원,P85501,일반 교과학원,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102320032,1,대지,232,32,서울특별시 용산구 서계동 232-32,111703101016,서울특별시 용산구 만리재로,178,,1117010800102320032022653,,서울특별시 용산구 만리재로 178,140830,04300,,,,126.966116527639,37.5540541451845,11030710,청파동,11030,용산구
MA0106202510A1617730,유로서리,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11170,용산구,11170630,이촌1동,1117012900,이촌동,1117012900103010263,1,대지,301,263,서울특별시 용산구 이촌동 301-263,111703102008,서울특별시 용산구 이촌로,300,,1117012900103010169011397,,서울특별시 용산구 이촌로 300,140906,04425,,,,126.980329034796,37.5178371436437,11030630,이촌1동,11030,용산구
MA0106202510A0290961,터틀커피로스터스,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107260082,1,대지,726,82,서울특별시 용산구 한남동 726-82,111702102003,서울특별시 용산구 한남대로,130,,1117013100107260082004636,,서울특별시 용산구 한남대로 130,140893,04417,,,,127.004435476733,37.5399402702689,11030740,한남동,11030,용산구
MA0106202510A0047292,자이카,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101370042,1,대지,137,42,서울특별시 용산구 이태원동 137-42,111704106215,서울특별시 용산구 우사단로10길,11,,1117013000101370042009455,,서울특별시 용산구 우사단로10길 11,140858,04405,,,,126.996232446853,37.5332008094844,11030650,이태원1동,11030,용산구
MA0106202510A2210432,와이낫서울,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100640024,1,대지,64,24,서울특별시 용산구 이태원동 64-24,111704106127,서울특별시 용산구 보광로59길,50,,1117013000100640024009787,,서울특별시 용산구 보광로59길 50,140863,04391,,,,126.99126552955,37.5339123373621,11030650,이태원1동,11030,용산구
MA0106202510A1594489,서울만리옥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102240021,1,대지,224,21,서울특별시 용산구 서계동 224-21,111704106392,서울특별시 용산구 청파로89길,4,12,1117010800102240021021112,,서울특별시 용산구 청파로89길 4-12,140829,04300,,,,126.968323423905,37.553919608194,11030710,청파동,11030,용산구
MA0106202511A1188263,라인드한남,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106570097,1,대지,657,97,서울특별시 용산구 한남동 657-97,111704106029,서울특별시 용산구 대사관로31길,16,,1117013100106570097006044,,서울특별시 용산구 대사관로31길 16,140887,04401,,,,127.005996470104,37.5340026082204,11030740,한남동,11030,용산구
MA0106202511A2154516,라우파삿용산,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400199,1,대지,40,199,서울특별시 용산구 한강로3가 40-199,111704106412,서울특별시 용산구 한강대로15길,39,,1117012800100400199011755,,서울특별시 용산구 한강대로15길 39,140880,04379,,,,126.962395676273,37.5265815315553,11030730,한강로동,11030,용산구
MA0106202511A2059469,이태원365약국,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47811,의약품 및 의료용품 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101180026,1,대지,118,26,서울특별시 용산구 이태원동 118-26,111703102009,서울특별시 용산구 이태원로,161,1,1117013000101180026009650,,서울특별시 용산구 이태원로 161-1,140863,04350,,,,126.992012190654,37.5345521008561,11030650,이태원1동,11030,용산구
MA0106202510A0889263,버닝투어,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100101850012,1,대지,185,12,서울특별시 용산구 후암동 185-12,111704106056,서울특별시 용산구 두텁바위로1가길,12,,1117010100101850012027725,,서울특별시 용산구 두텁바위로1가길 12,140901,04335,,,,126.97585159727,37.5467944904695,11030510,후암동,11030,용산구
MA0106202511A2261034,베이킷,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100760002,1,대지,76,2,서울특별시 용산구 청파동2가 76-2,111704106363,서울특별시 용산구 청파로45길,32,,1117011000100760002020231,,서울특별시 용산구 청파로45길 32,140132,04313,,,,126.968904451675,37.5446394775302,11030710,청파동,11030,용산구
MA0106202511A1348318,한포,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106260002,1,대지,626,2,서울특별시 용산구 한남동 626-2,111704106031,서울특별시 용산구 대사관로34길,31,7,1117013100106260002006500,,서울특별시 용산구 대사관로34길 31-7,140887,04410,,,,127.006188643687,37.531993365902,11030740,한남동,11030,용산구
MA0106202511A2464654,준수네,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106320007,1,대지,632,7,서울특별시 용산구 한남동 632-7,111704106027,서울특별시 용산구 대사관로30길,11,7,1117013100106320007006340,,서울특별시 용산구 대사관로30길 11-7,140887,04402,,,,127.005792721628,37.5327772570053,11030740,한남동,11030,용산구
MA0106202511A2080715,스튜디오모토신,용산점,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400453,1,대지,40,453,서울특별시 용산구 한강로3가 40-453,111704106412,서울특별시 용산구 한강대로15길,9,17,1117012800100400453012174,,서울특별시 용산구 한강대로15길 9-17,140880,04379,,,,126.963244816621,37.5252212856735,11030730,한강로동,11030,용산구
MA0106202510A0514497,갓잇,용산점,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500101140003,1,대지,114,3,서울특별시 용산구 한강로2가 114-3,111704106433,서울특별시 용산구 한강대로44길,6,,1117012500101140003013352,,서울특별시 용산구 한강대로44길 6,140872,04382,,,,126.970256431592,37.5310167011401,11030730,한강로동,11030,용산구
MA0106202511A1579023,한아름농산,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100100500004,1,대지,50,4,서울특별시 용산구 후암동 50-4,111704106579,서울특별시 용산구 후암로28길,43,,1117010100100500004026948,,서울특별시 용산구 후암로28길 43,140899,04330,,,,126.979777538099,37.5494621843833,11030510,후암동,11030,용산구
MA0106202510A1127751,스태미나부타동,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011200,원효로1가,1117011200100430017,1,대지,43,17,서울특별시 용산구 원효로1가 43-17,111704106100,서울특별시 용산구 백범로87길,48,1,1117011200100430017000001,,서울특별시 용산구 백범로87길 48-1,140845,04315,,,,126.969302669682,37.5393507136624,11030720,원효로1동,11030,용산구
MA0106202511A0450383,디진테제카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000101930001,1,대지,193,1,서울특별시 용산구 이태원동 193-1,111704106011,서울특별시 용산구 녹사평대로40다길,61,,1117013000101930001008691,,서울특별시 용산구 녹사평대로40다길 61,140862,04351,,,,126.990597641335,37.536759448347,11030660,이태원2동,11030,용산구
MA0106202511A1524984,솔트,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100450001,1,대지,45,1,서울특별시 용산구 용산동2가 45-1,111703102005,서울특별시 용산구 신흥로,54,,1117010200100450001025462,북동,서울특별시 용산구 신흥로 54,140842,04339,,,,126.987835873216,37.5430842162715,11030520,용산2가동,11030,용산구
MA0106202511A1900198,포토랩플러스,해방촌점,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100010526,1,대지,1,526,서울특별시 용산구 용산동2가 1-526,111703102005,서울특별시 용산구 신흥로,96,,1117010200100010526024831,,서울특별시 용산구 신흥로 96,140833,04337,,,,126.9848367819,37.5455165674725,11030520,용산2가동,11030,용산구
MA0106202511A0047341,지앤비시스템,,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,G47311,컴퓨터 및 주변장치; 소프트웨어 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1117010400100890009,1,대지,89,9,서울특별시 용산구 갈월동 89-9,111702005005,서울특별시 용산구 한강대로,283,,1117010400100890009023933,,서울특별시 용산구 한강대로 283,140807,04321,,,,126.971948824082,37.54344191082,11030530,남영동,11030,용산구
MA0106202511A1101858,로마의향기,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100440002,1,대지,44,2,서울특별시 용산구 한강로2가 44-2,111704106437,서울특별시 용산구 한강대로50길,15,,1117012500100440002000001,한강빌리지1,서울특별시 용산구 한강대로50길 15,140872,04382,,,,126.971625034126,37.5319360592054,11030730,한강로동,11030,용산구
MA0106202511A0554283,베어케이브,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101270012,1,대지,127,12,서울특별시 용산구 이태원동 127-12,111703102003,서울특별시 용산구 보광로,128,,1117013000101270027009551,,서울특별시 용산구 보광로 128,140858,04406,,,,126.994195859028,37.5341377679667,11030650,이태원1동,11030,용산구
MA0106202510A2336067,슬로몬드리안호텔이태원점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100220076,1,대지,22,76,서울특별시 용산구 이태원동 22-76,111703102011,서울특별시 용산구 장문로,23,,1117013200103100001028575,,서울특별시 용산구 장문로 23,140860,04392,,,,126.99311021621,37.5285695214048,11030650,이태원1동,11030,용산구
MA0106202510A0022950,시바,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101320006,1,대지,132,6,서울특별시 용산구 이태원동 132-6,111703102006,서울특별시 용산구 우사단로,37,,1117013000101320006009907,,서울특별시 용산구 우사단로 37,140858,04406,,,,126.995440448421,37.5335341519404,11030650,이태원1동,11030,용산구
MA0106202511A0452548,스마일노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11170,용산구,11170570,원효로2동,1117011700,원효로3가,1117011700100580001,1,대지,58,1,서울특별시 용산구 원효로3가 58-1,111704106245,서울특별시 용산구 원효로41길,9,,1117011700100580001017385,,서울특별시 용산구 원효로41길 9,140848,04363,,,,126.958126369859,37.5343016771063,11030570,원효로2동,11030,용산구
MA0106202511A1296594,행아웃,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000100050013,1,대지,5,13,서울특별시 용산구 이태원동 5-13,111703102012,서울특별시 용산구 회나무로,74,,1117013000100050013008032,,서울특별시 용산구 회나무로 74,140857,04346,,,,126.994761126081,37.5404087573501,11030660,이태원2동,11030,용산구
MA0106202510A0976148,육식사관학교,용산점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100240065,1,대지,24,65,서울특별시 용산구 청파동3가 24-65,111704106363,서울특별시 용산구 청파로45길,33,,1117011100100240065020268,,서울특별시 용산구 청파로45길 33,140133,04313,,,,126.968757441574,37.5444141889057,11030710,청파동,11030,용산구
MA0106202510A1343941,비누,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100340117,1,대지,34,117,서울특별시 용산구 이태원동 34-117,111704106299,서울특별시 용산구 이태원로14길,40,,1117013000100340117009504,,서울특별시 용산구 이태원로14길 40,140863,04390,,,,126.991141215338,37.5327230067456,11030650,이태원1동,11030,용산구
MA0106202511A0612574,우녹,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100101350003,1,대지,135,3,서울특별시 용산구 후암동 135-3,111704106057,서울특별시 용산구 두텁바위로1길,104,,1117010100101350003026775,,서울특별시 용산구 두텁바위로1길 104,140900,04335,,,,126.976133983749,37.5484073357789,11030510,후암동,11030,용산구
MA0106202511A1963196,고즈넉,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000106250000,1,대지,625,,서울특별시 용산구 이태원동 625,111704106016,서울특별시 용산구 녹사평대로54길,16,,1117013000106250000007972,명칭없음,서울특별시 용산구 녹사평대로54길 16,140861,04343,,,,126.988108071214,37.5391378647268,11030660,이태원2동,11030,용산구
MA0106202511A1705856,바게티,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012600,용산동3가,1117012600100060005,1,대지,6,5,서울특별시 용산구 용산동3가 6-5,111704106430,서울특별시 용산구 한강대로40길,55,,1117012600100060005013431,,서울특별시 용산구 한강대로40길 55,140023,04382,,,,126.972361111467,37.5300891809866,11030730,한강로동,11030,용산구
MA0106202510A1097389,로어리,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106570195,1,대지,657,195,서울특별시 용산구 한남동 657-195,111704106029,서울특별시 용산구 대사관로31길,7,3,1117013100106570195029428,,서울특별시 용산구 대사관로31길 7-3,140887,04401,,,,127.005498622164,37.5336242120494,11030740,한남동,11030,용산구
MA0106202511A1175178,88ROYAL버블맨24,숙대점,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100101110035,1,대지,111,35,서울특별시 용산구 청파동3가 111-35,111704106365,서울특별시 용산구 청파로47길,57,,1117011100101110035019738,,서울특별시 용산구 청파로47길 57,140133,04313,,,,126.967139206421,37.5446299894948,11030710,청파동,11030,용산구
MA0106202510A1132153,대접,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000104550035,1,대지,455,35,서울특별시 용산구 이태원동 455-35,111704106009,서울특별시 용산구 녹사평대로40길,45,,1117013000104550035010796,,서울특별시 용산구 녹사평대로40길 45,140201,04351,,,,126.988346395786,37.5345608060197,11030650,이태원1동,11030,용산구
MA0106202510A2032286,싱글포트,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100440000,1,대지,44,,서울특별시 용산구 청파동3가 44,111704106359,서울특별시 용산구 청파로43길,12,,1117011100100440000020445,,서울특별시 용산구 청파로43길 12,140133,04313,,,,126.970036403948,37.5436847108857,11030710,청파동,11030,용산구
MA0106202511A1364755,매덕스피자,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101290009,1,대지,129,9,서울특별시 용산구 이태원동 129-9,111704106307,서울특별시 용산구 이태원로26길,26,,1117013000101290009009636,,서울특별시 용산구 이태원로26길 26,140865,04391,,,,126.993517080767,37.533344851807,11030650,이태원1동,11030,용산구
MA0106202511A1986748,호텔세리토스한남,쇼룸점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107290091,1,대지,729,91,서울특별시 용산구 한남동 729-91,111704106470,서울특별시 용산구 한남대로27가길,32,,1117013100107290091004757,,서울특별시 용산구 한남대로27가길 32,140893,04399,,,,127.002568440373,37.5381112953171,11030740,한남동,11030,용산구
MA0106202511A0826528,가니송한남,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106570121,1,대지,657,121,서울특별시 용산구 한남동 657-121,111703102001,서울특별시 용산구 대사관로,41,,1117013100106570121005223,,서울특별시 용산구 대사관로 41,140887,04401,,,,127.002771942496,37.533714407625,11030740,한남동,11030,용산구
MA0106202510A1012069,123젤라또한남점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106830003,1,대지,683,3,서울특별시 용산구 한남동 683-3,111704106320,서울특별시 용산구 이태원로54가길,7,,1117013100106830003004905,,서울특별시 용산구 이태원로54가길 7,140892,04400,,,,127.001923482623,37.5373724872934,11030740,한남동,11030,용산구
MA0106202511A1292700,스시사카바,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100101160004,1,대지,116,4,서울특별시 용산구 한남동 116-4,111704106053,서울특별시 용산구 독서당로8길,9,1,1117013100101160004006800,,서울특별시 용산구 독서당로8길 9-1,140889,04410,,,,127.008315525346,37.5309931238449,11030740,한남동,11030,용산구
MA0106202511A0047400,테이스터스바스버거신,용산점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500101050003,1,대지,105,3,서울특별시 용산구 한강로2가 105-3,111704106434,서울특별시 용산구 한강대로46길,11,,1117012500101050003013299,,서울특별시 용산구 한강대로46길 11,140872,04382,,,,126.97099171015,37.5312961944457,11030730,한강로동,11030,용산구
MA0106202511A0356926,사랑회초밥,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102670020,1,대지,267,20,서울특별시 용산구 서계동 267-20,111703005022,서울특별시 용산구 효창원로,275,,1117010800102670020021690,,서울특별시 용산구 효창원로 275,140830,04305,,,,126.962960307804,37.5515123828945,11030710,청파동,11030,용산구
MA0106202511A1222367,꺄넬,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100102510018,1,대지,251,18,서울특별시 용산구 후암동 251-18,111703101024,서울특별시 용산구 후암로,10,,1117010100102510018027724,,서울특별시 용산구 후암로 10,140902,04331,,,,126.978397692887,37.5468310236686,11030510,후암동,11030,용산구
MA0106202511A1719232,올인베이커리보광점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170700,보광동,1117013600,보광동,1117013600102600012,1,대지,260,12,서울특별시 용산구 보광동 260-12,111703102003,서울특별시 용산구 보광로,41,,1117013600102600012002115,,서울특별시 용산구 보광로 41,140823,04394,,,,126.999275958307,37.5277588185157,11030700,보광동,11030,용산구
MA0106202511A1377453,트루베헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500102100001,1,대지,210,1,서울특별시 용산구 한강로2가 210-1,111702005005,서울특별시 용산구 한강대로,66,,1117012500102100001013767,,서울특별시 용산구 한강대로 66,140875,04387,,,,126.965914108804,37.5263663589287,11030730,한강로동,11030,용산구
MA0106202511A1382394,인생아구찜,용산점,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1117010400100570003,1,대지,57,3,서울특별시 용산구 갈월동 57-3,111704106057,서울특별시 용산구 두텁바위로1길,23,,1117010400100570003023691,,서울특별시 용산구 두텁바위로1길 23,140805,04334,,,,126.973690603534,37.5457488698921,11030530,남영동,11030,용산구
MA0106202510A0043818,송월타올제일상사,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400115,1,대지,40,115,서울특별시 용산구 한강로3가 40-115,111704106415,서울특별시 용산구 한강대로21길,29,28,1117012800100400115011730,,서울특별시 용산구 한강대로21길 29-28,140881,04379,,,,126.962916014969,37.5266988263455,11030730,한강로동,11030,용산구
MA0106202511A1132760,뼈탄집용산,직영점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012400,한강로1가,1117012400102570006,1,대지,257,6,서울특별시 용산구 한강로1가 257-6,111704106107,서울특별시 용산구 백범로99길,62,,1117012400102570006014341,,서울특별시 용산구 백범로99길 62,140011,04375,,,,126.972913410519,37.5357926456716,11030730,한강로동,11030,용산구
MA0106202511A1989806,스시차림,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100260014,1,대지,26,14,서울특별시 용산구 청파동3가 26-14,111704106363,서울특별시 용산구 청파로45길,11,,1117011100100260014020283,,서울특별시 용산구 청파로45길 11,140133,04313,,,,126.96990039631,37.544234285912,11030710,청파동,11030,용산구
MA0106202511A2011770,리터브,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170590,용문동,1117012000,도원동,1117012000100030005,1,대지,3,5,서울특별시 용산구 도원동 3-5,111704106131,서울특별시 용산구 새창로12길,3,,1117012000100030005015070,,서울특별시 용산구 새창로12길 3,140832,04356,,,,126.958021739606,37.5393021923731,11030590,용문동,11030,용산구
MA0106202511A2324075,믹스드,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012400,한강로1가,1117012400102430016,1,대지,243,16,서울특별시 용산구 한강로1가 243-16,111702005005,서울특별시 용산구 한강대로,164,,1117012400102430016014822,,서울특별시 용산구 한강대로 164,140011,04382,,,,126.972348573911,37.5334048626277,11030730,한강로동,11030,용산구
MA0106202511A2447712,에스이오,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107290008,1,대지,729,8,서울특별시 용산구 한남동 729-8,111704106470,서울특별시 용산구 한남대로27가길,26,14,1117013100107290008005819,,서울특별시 용산구 한남대로27가길 26-14,140893,04399,,,,127.002885253095,37.5381293080074,11030740,한남동,11030,용산구
MA0106202510A0046537,서부티엔디,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55101,호텔업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400969,1,대지,40,969,서울특별시 용산구 한강로3가 40-969,111704106354,서울특별시 용산구 청파로20길,95,,1117012800100400969012747,,서울특별시 용산구 청파로20길 95,140745,04372,,,,126.960888134422,37.5321672517216,11030730,한강로동,11030,용산구
MA0106202510A0047368,프리지아,,S2,수리·개인,S206,기타 가정용품 수리,S20699,그 외 기타 개인/가정용품 수리업,S95399,그 외 기타 개인 및 가정용품 수리업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100010031,1,대지,1,31,서울특별시 용산구 원효로2가 1-31,111703102007,서울특별시 용산구 원효로,207,,1117011300100010031019093,,서울특별시 용산구 원효로 207,140847,04364,,,,126.965037734616,37.537673667624,11030720,원효로1동,11030,용산구
MA0106202510A0966796,먼데이피크닉,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100210007,1,대지,21,7,서울특별시 용산구 청파동3가 21-7,111704106365,서울특별시 용산구 청파로47길,11,,1117011100100210007020213,,서울특별시 용산구 청파로47길 11,140133,04313,,,,126.969787032662,37.5447478265561,11030710,청파동,11030,용산구
MA0106202510A1995970,미정이네,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100101030006,1,대지,103,6,서울특별시 용산구 후암동 103-6,111704106401,서울특별시 용산구 한강대로104길,77,,1117010100101030006000006,,서울특별시 용산구 한강대로104길 77,140900,04325,,,,126.976710488398,37.550416677658,11030510,후암동,11030,용산구
MA0106202511A0783073,초이1982,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11170,용산구,11170640,이촌2동,1117012900,이촌동,1117012900101930004,1,대지,193,4,서울특별시 용산구 이촌동 193-4,111703102008,서울특별시 용산구 이촌로,100,11,1117012900101930004011066,,서울특별시 용산구 이촌로 100-11,140855,04381,,,,126.958822545446,37.523363761798,11030640,이촌2동,11030,용산구
MA0106202511A1380178,투토발레스튜디오,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100102620001,1,대지,262,1,서울특별시 용산구 한남동 262-1,111703005014,서울특별시 용산구 독서당로,71,,1117013100102620001028630,,서울특별시 용산구 독서당로 71,140884,04419,,,,127.008383751092,37.5340655329381,11030740,한남동,11030,용산구
MA0106202511A1498424,요가인숨테라피,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,R91132,체력 단련시설 운영업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100010036,1,대지,1,36,서울특별시 용산구 원효로2가 1-36,111703005016,서울특별시 용산구 백범로,340,,1117011300100010036019090,,서울특별시 용산구 백범로 340,140847,04368,,,,126.96661046254,37.5376921427798,11030720,원효로1동,11030,용산구
